 ==  = 
|    Run |             SelectedLS |     Recorded |                HLTpath |            L1bit |    Effective |
|        |                        |              |         240,50,20,120) |                  |              |
| 165467 |               [39-708] |  11.771(/pb) | HLT_HT200_v4(70,10,14, |    "L1_HTT75"(1) |  19.038(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165467 |               [39-708] |  11.771(/pb) | HLT_HT250_v4(70,10,14, |   "L1_HTT100"(1) |  57.695(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165467 |               [39-708] |  11.771(/pb) | HLT_HT300_v5(70,10,14, |   "L1_HTT100"(1) |  57.695(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165467 |               [39-708] |  11.771(/pb) | HLT_HT350_v4(70,10,14, |   "L1_HTT100"(1) | 159.870(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165467 |               [39-708] |  11.771(/pb) | HLT_HT400_v4(70,10,14, |   "L1_HTT100"(1) | 319.740(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165467 |               [39-708] |  11.771(/pb) | HLT_HT450_v4(70,10,14, |   "L1_HTT100"(1) | 461.562(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165467 |               [39-708] |  11.771(/pb) | HLT_HT500_v4(70,10,14, |   "L1_HTT100"(1) |  11.771(/pb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165467 |               [39-708] |  11.771(/pb) | HLT_HT550_v4(70,10,14, |   "L1_HTT100"(1) |  11.771(/pb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165472 |     [1-184], [186-882] |  12.975(/pb) | HLT_HT150_v4(70,10,14, | "L1_HTT50"(1,10) |   3.067(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165472 |     [1-184], [186-882] |  12.975(/pb) | HLT_HT200_v4(70,10,14, |    "L1_HTT75"(1) |  26.215(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
